rank,Export country,Import country,Inquiry Criteria,Export amount (unit:$),Revenue share,Export Share,Item HS CODE,best_worst
3150,Belgium,Saudi Arabia,2019,13435,0.010226402,0.000234838,870332,worst
3151,Moldavia,Portugal,2019,13435,0.001029348,2.710527378,870332,worst
3152,Portugal,Moldavia,2019,13434,0.029171664,0.000680953,870332,worst
3153,Spain,Sangome Princed Pepe,2019,13420,0.683098703,0.000164172,870332,worst
3154,China,Senegal,2019,13339,0.174975729,0.005364619,870332,worst
3155,Tunisia,Guatemala,2019,13316,0.078458841,4.67707265,870332,worst
3156,Sweden,Senegal,2019,13215,0.173349146,0.000326311,870332,worst
3157,Albania,Greece,2019,13209,0.007124333,1.938799175,870332,worst
3158,San Marino,Germany,2019,13200,6.3735E-05,12.27701408,870332,worst
3159,Bencyan,Congo,2019,13098,0.366004758,33.79169784,870332,worst
3160,Panama,Ethiopia,2019,13089,0.064266503,0.871884473,870332,worst
3161,australia,Romania,2019,13067,0.001938207,0.216950677,870332,worst
3162,Thailand,Macedonia,2019,13046,0.012764462,0.000698454,870332,worst
3163,Indonesia,Niger,2019,12999,0.412486351,0.003290529,870332,worst
3164,Mexico,Nicaragua,2019,12952,4.579947524,0.000397513,870332,worst
3165,Columbia,Spain,2019,12770,0.000232077,3.506190059,870332,worst
3166,Netherlands,Bencyan,2019,12761,1.053703279,0.001147698,870332,worst
3167,Romania,Slovenian,2019,12745,0.001621066,0.009385114,870332,worst
3168,Thailand,Jordan,2019,12676,0.388673521,0.000678645,870332,worst
3169,Saudi Arabia,france,2019,12669,0.000133868,3.739904119,870332,worst
3170,Lithuania,Croatia,2019,12570,0.002174918,0.007458689,870332,worst
3171,Dominican Republic,Spain,2019,12552,0.000228115,92.58002655,870332,worst
3172,Russian Federation,Finland,2019,12543,0.001828713,0.007452431,870332,worst
3173,uk,St. Kitts & Nevis,2019,12526,3.684594477,0.000366175,870332,worst
3174,Italy,Tajikistan,2019,12500,0.378965993,0.000358236,870332,worst
3175,Canada,Sweden,2019,12475,0.000568819,0.001840032,870332,worst
3176,korea,Lebanon,2019,12460,2.684893488,0.000445091,870332,worst
3177,Arab Emirates,Zambia,2019,12451,0.642623634,0.039546986,870332,worst
3178,Czech Republic,Macau,2019,12400,0.962023352,0.000179284,870332,worst
3179,Germany,Turkmenistan,2019,12380,18.37340457,3.70958E-05,870332,worst
3180,australia,Ireland,2019,12379,0.001455272,0.205527851,870332,worst
3181,france,Libya,2019,12315,0.042808511,0.000187321,870332,worst
3182,Thailand,Mozambique,2019,12308,0.147233792,0.000658943,870332,worst
3183,Netherlands,Mongolia,2019,12257,0.910757369,0.00110237,870332,worst
3184,Uganda,Kenya,2019,12240,0.040781856,100,870332,worst
3185,france,Guinea Beach Sau,2019,12217,1.391987385,0.00018583,870332,worst
3186,Macedonia,Croatia,2019,12215,0.002113494,0.881916984,870332,worst
3187,Latvia,Russian Federation,2019,12193,0.001241326,0.019729086,870332,worst
3188,Romania,Bosnia Herzegovina,2019,12166,0.003549348,0.008958752,870332,worst
3189,Swiss,Argentina,2019,12074,0.051809063,0.015979689,870332,worst
3190,Swiss,Costa Rica,2019,12055,0.041746298,0.015954543,870332,worst
3191,Canada,Costa Rica,2019,12045,0.041711668,0.001776608,870332,worst
3192,Greece,Burkina Faso,2019,12022,0.090715925,0.072624629,870332,worst
3193,Russian Federation,Iraq,2019,12020,0.110597545,0.00714169,870332,worst
3194,Russian Federation,Azerbaijan,2019,12000,0.02088512,0.007129807,870332,worst
3195,USA,Cameroon,2019,12000,0.155181751,0.000457266,870332,worst
3196,Israel,Croatia,2019,11973,0.002071622,8.233619409,870332,worst
3197,Swiss,Estonia,2019,11956,0.005071227,0.015823518,870332,worst
3198,Netherlands,Armenia,2019,11949,0.64089774,0.001074669,870332,worst
3199,Romania,Cote Divoire,2019,11926,0.143849123,0.008782022,870332,worst
3200,Poland,Guatemala,2019,11915,0.070204047,0.000843588,870332,worst
3201,Georgia,Romania,2019,11913,0.001767036,4.018959584,870332,worst
3202,Mexico,Romania,2019,11880,0.001762141,0.000364612,870332,worst
3203,Saudi Arabia,Ghana,2019,11873,0.028752036,3.504923956,870332,worst
3204,Italy,Zambia,2019,11872,0.612740165,0.000340238,870332,worst
3205,Sweden,Bencyan,2019,11841,0.977736895,0.000292384,870332,worst
3206,Spain,Lebanon,2019,11817,2.546339193,0.000144562,870332,worst
3207,USA,Myanmar,2019,11800,0.257516818,0.000449645,870332,worst
3208,Canada,Congo,2019,11746,0.328225064,0.001732506,870332,worst
3209,US Moa,Tajikistan,2019,11714,0.355136611,64.73611495,870332,worst
3210,Azerbaijan,Bulgaria,2019,11714,0.005527052,12.07404811,870332,worst
3211,Romania,Poland,2019,11701,0.000482737,0.008616337,870332,worst
3212,uk,Rwanda,2019,11646,0.443232147,0.000340449,870332,worst
3213,Lithuania,Romania,2019,11638,0.001726246,0.006905666,870332,worst
3214,Botswana,Mozambique,2019,11617,0.138967741,10.92891548,870332,worst
3215,Albania,Croatia,2019,11587,0.002004835,1.700724206,870332,worst
3216,Uruguay,USA,2019,11549,0.002663369,22.7007371,870332,worst
3217,Japan,St. Kitts & Nevis,2019,11520,3.388673828,0.000576524,870332,worst
3218,Hungary,Senegal,2019,11512,0.151009865,0.000695798,870332,worst
3219,Jjibuti,Madagascar,2019,11500,0.063433871,34.43319959,870332,worst
3220,Mexico,Palestine,2019,11500,0.051071972,0.000352949,870332,worst
3221,Poland,Carborbere,2019,11444,0.207861125,0.000810241,870332,worst
3222,Poland,New Caladonia,2019,11435,0.090721748,0.000809604,870332,worst
3223,Romania,Denmark,2019,11420,0.001024864,0.008409416,870332,worst
3224,Italy,Tanzania,2019,11413,0.395408371,0.000327084,870332,worst
3225,Afghanistan,Nigeria,2019,11404,0.003014543,41.39533195,870332,worst
3226,Philippine,Ghana,2019,11378,0.027553328,10.98824688,870332,worst
3227,USA,Lebanon,2019,11378,2.451743026,0.000433564,870332,worst
3228,Ireland,Ukraine,2019,11345,0.001170071,0.152893803,870332,worst
3229,Spain,Costa Rica,2019,11334,0.039249485,0.000138653,870332,worst
3230,Slovenian,brazil,2019,11215,0.013364137,0.001064932,870332,worst
3231,korea,Bencyan,2019,11202,0.924973288,0.000400153,870332,worst
3232,Serbia,Estonia,2019,11200,0.004750564,0.01408377,870332,worst
3233,Russian Federation,Costa Rica,2019,11200,0.038785445,0.006654487,870332,worst
3234,france,Peru,2019,11196,0.226920985,0.0001703,870332,worst
3235,Italy,Pakistan,2019,11195,1.639831725,0.000320836,870332,worst
3236,Spain,Quiraso,2019,11195,1.781199633,0.000136953,870332,worst
3237,Latvia,Kazakhstan,2019,11189,0.068039294,0.018104548,870332,worst
3238,Belgium,Namibia,2019,11160,0.047966667,0.000195072,870332,worst
3239,Hungary,Kenya,2019,11132,0.037090165,0.000672831,870332,worst
3240,Belgium,Kazakhstan,2019,11072,0.067327828,0.000193534,870332,worst
3241,Arab Emirates,Lithuania,2019,11001,0.003411344,0.034941482,870332,worst
3242,Mexico,Yemen,2019,10998,0.634483284,0.000337542,870332,worst
3243,India,Myanmar,2019,10993,0.239905286,0.005425079,870332,worst
3244,Nigeria,Burundi,2019,10957,0.234699497,6.249180141,870332,worst
3245,Argentina,Ukraine,2019,10883,0.001122422,0.011154014,870332,worst
3246,korea,Tanzania,2019,10823,0.374967563,0.000386615,870332,worst
3247,uk,Burkina Faso,2019,10752,0.081132725,0.000314315,870332,worst
3248,Germany,Yemen,2019,10752,0.62029135,3.22176E-05,870332,worst
3249,Panama,Spain,2019,10748,0.00019533,0.71594578,870332,worst
3250,korea,Chad,2019,10715,30.05020052,0.000382757,870332,worst
3251,Sierra Lion,Ukraine,2019,10701,0.001103652,2.357676826,870332,worst
3252,Columbia,USA,2019,10673,0.00246135,2.930428074,870332,worst
3253,USA,Arab Emirates,2019,10652,0.029034366,0.0004059,870332,worst
3254,Norway,Slovenian,2019,10644,0.001353835,0.140364851,870332,worst
3255,Poland,Jamaica,2019,10574,0.094988337,0.000748645,870332,worst
3256,Germany,Haiti,2019,10523,1.872116792,3.15314E-05,870332,worst
3257,brazil,Carborbere,2019,10489,0.190515146,0.208291549,870332,worst
3258,Singapore,Mozambique,2019,10475,0.125306627,0.357692017,870332,worst
3259,Germany,Bahrain,2019,10355,0.261102136,3.1028E-05,870332,worst
3260,Luxembourg,Slovakia,2019,10303,0.001437107,0.006419932,870332,worst
3261,Anti is Babu,Nigeria,2019,10296,0.002721653,100,870332,worst
3262,Guatemala,Costa Rica,2019,10289,0.035630664,68.40635596,870332,worst
3263,Botswana,Zambia,2019,10273,0.53021224,9.664521713,870332,worst
3264,Italy,Libya,2019,10187,0.035411311,0.000291948,870332,worst
3265,Lithuania,Albania,2019,10128,0.007652693,0.006009674,870332,worst
3266,Zambia,Mozambique,2019,10096,0.12077286,16.64248978,870332,worst
3267,Swiss,Ecuador,2019,10062,0.040039462,0.013316849,870332,worst
3268,Palestine,Slovenian,2019,10046,0.001277774,100,870332,worst
3269,Macedonia,Norway,2019,9952,0.001130582,0.718529498,870332,worst
3270,Spain,Guinea Beach Sau,2019,9952,1.133916547,0.000121747,870332,worst
3271,Czech Republic,Gambia,2019,9931,0.478159277,0.000143586,870332,worst
3272,france,Jordan,2019,9910,0.303861991,0.000150739,870332,worst
3273,catarrh,Egypt,2019,9896,0.029984913,12.84377474,870332,worst
3274,Swiss,Senegal,2019,9857,0.12930023,0.013045535,870332,worst
3275,brazil,Slovenian,2019,9801,0.001246612,0.19462918,870332,worst
3276,france,Congo Democratic Republic,2019,9769,0.759452143,0.000148594,870332,worst
3277,korea,Palau,2019,9747,100,0.000348178,870332,worst
3278,North Korea,Tajikistan,2019,9734,0.295108398,1.397228223,870332,worst
3279,San Marino,Bulgaria,2019,9693,0.004573478,9.015234658,870332,worst
3280,Japan,Guam,2019,9603,100,0.000480587,870332,worst
3281,uk,Sierra Lion,2019,9578,0.678057293,0.000279995,870332,worst
3282,Estonia,Cameroon,2019,9515,0.123046197,0.008562148,870332,worst
3283,New Zealand,sebum,2019,9504,0.181540238,0.170600188,870332,worst
3284,Slovenian,Azerbaijan,2019,9500,0.016534053,0.000902082,870332,worst
3285,uk,Cameroon,2019,9486,0.122671175,0.000277306,870332,worst
3286,Serbia,Norway,2019,9458,0.001074462,0.011893241,870332,worst
3287,Italy,Jordan,2019,9437,0.28935879,0.000270454,870332,worst
3288,korea,Kiribashi,2019,9434,16.34895328,0.000336997,870332,worst
3289,Bulgaria,Denmark,2019,9406,0.000844122,0.021029514,870332,worst
3290,Moritania,Trinidadi Tobago,2019,9327,0.399445821,29.55135923,870332,worst
3291,france,Kenya,2019,9273,0.030896254,0.000141049,870332,worst
3292,korea,"Virgin Islands, Young",2019,9250,5.516492823,0.000330425,870332,worst
3293,Poland,Nigeria,2019,9222,0.002437751,0.000652922,870332,worst
3294,Arab Emirates,Tajikistan,2019,9186,0.278494529,0.029176662,870332,worst
3295,Hungary,Denmark,2019,9180,0.00082384,0.00055485,870332,worst
3296,Niger,Ghana,2019,9160,0.022182149,62.52559727,870332,worst
3297,Austria,Serbia,2019,9088,0.002788817,0.000795707,870332,worst
3298,korea,Congo Democratic Republic,2019,9071,0.705188903,0.000324031,870332,worst
3299,france,Jamaica,2019,9070,0.081477607,0.000137962,870332,worst
3300,Spain,Mozambique,2019,9066,0.10845154,0.000110908,870332,worst
3301,Swiss,Israel,2019,9000,0.003698026,0.011911314,870332,worst
3302,USA,Argentina,2019,8999,0.038614358,0.000342911,870332,worst
3303,Serbia,Lithuania,2019,8990,0.002787745,0.01130474,870332,worst
3304,Spain,Jjibuti,2019,8956,0.083410712,0.000109562,870332,worst
3305,Italy,Burkina Faso,2019,8875,0.066969209,0.000254347,870332,worst
3306,Lithuania,Senegal,2019,8817,0.115657921,0.005231763,870332,worst
3307,Ireland,Georgia,2019,8805,0.01670537,0.118662842,870332,worst
3308,New Zealand,Slovenian,2019,8757,0.001113823,0.157191272,870332,worst
3309,Panama,Ghana,2019,8753,0.021196544,0.58305484,870332,worst
3310,Ghana,Spain,2019,8678,0.00015771,6.2131279,870332,worst
3311,uk,Anti is Babu,2019,8654,0.40347998,0.000252984,870332,worst
3312,Chile,turkey,2019,8646,0.000500738,0.032852323,870332,worst
3313,france,Bencyan,2019,8628,0.712432559,0.000131238,870332,worst
3314,Israel,turkey,2019,8564,0.000495989,5.889310667,870332,worst
3315,uk,Pakistan,2019,8543,1.251369578,0.000249739,870332,worst
3316,San Marino,Romania,2019,8530,0.001265241,7.933555312,870332,worst
3317,Portugal,Ghana,2019,8510,0.020608088,0.000431361,870332,worst
3318,USA,Niger,2019,8500,0.269723362,0.000323897,870332,worst
3319,korea,Nicaragua,2019,8429,2.980572706,0.000301097,870332,worst
3320,Italy,Kyrgyzstan,2019,8398,0.141513074,0.000240677,870332,worst
3321,Chad,france,2019,8397,8.87278E-05,89.39635899,870332,worst
3322,Belgium,Zambia,2019,8397,0.433387733,0.000146776,870332,worst
3323,Italy,Guinea Beach Sau,2019,8396,0.956628148,0.00024062,870332,worst
3324,Canada,Congo Democratic Republic,2019,8385,0.651858555,0.001236767,870332,worst
3325,Netherlands,Rwanda,2019,8379,0.318894226,0.00075359,870332,worst
3326,france,Togo,2019,8376,0.41164034,0.000127405,870332,worst
3327,Luxembourg,Tunisia,2019,8364,0.007327994,0.005211716,870332,worst
3328,Canada,Columbia,2019,8307,0.011297932,0.001225262,870332,worst
3329,Finland,Bulgaria,2019,8218,0.003877524,0.001558046,870332,worst
3330,Lithuania,Kazakhstan,2019,8057,0.048993886,0.0047808,870332,worst
3331,Sweden,Azerbaijan,2019,8000,0.013923413,0.00019754,870332,worst
3332,USA,Gambia,2019,8000,0.385185199,0.000304844,870332,worst
3333,Costa Rica,USA,2019,7960,0.001835693,79.89561377,870332,worst
3334,Italy,Canada,2019,7914,0.043777661,0.000226806,870332,worst
3335,Czech Republic,Bellless,2019,7900,0.990666418,0.000114221,870332,worst
3336,North Korea,Moldavia,2019,7886,0.017124292,1.131964431,870332,worst
3337,Bulgaria,Lithuania,2019,7871,0.00244075,0.01759763,870332,worst
3338,Gibraltar,Italy,2019,7837,7.76651E-05,0.060979306,870332,worst
3339,Norway,Portugal,2019,7837,0.000600446,0.103348303,870332,worst
3340,Italy,Uganda,2019,7836,0.438058789,0.000224571,870332,worst
3341,Albania,Romania,2019,7832,0.001161708,1.149570379,870332,worst
3342,Greece,Georgia,2019,7778,0.014756885,0.046986721,870332,worst
3343,Israel,korea,2019,7739,0.00035982,5.321972823,870332,worst
3344,Nepal,uk,2019,7729,7.75435E-05,35.36976021,870332,worst
3345,Serbia,Netherlands,2019,7713,0.000897539,0.009698939,870332,worst
3346,Algeria,france,2019,7619,8.0507E-05,2.021700309,870332,worst
3347,Thailand,Lebanon,2019,7601,1.63787122,0.000406941,870332,worst
3348,Singapore,Grenada,2019,7547,0.441882524,0.257708989,870332,worst
3349,Canada,Haiti,2019,7536,1.340708177,0.001111541,870332,worst
3350,Singapore,Uganda,2019,7516,0.420169711,0.256650425,870332,worst
3351,korea,Afghanistan,2019,7506,0.263123024,0.000268126,870332,worst
3352,Poland,Canada,2019,7501,0.04149308,0.000531075,870332,worst
3353,Lithuania,Tajikistan,2019,7490,0.227076423,0.004444358,870332,worst
3354,Serbia,Russian Federation,2019,7380,0.000751332,0.009280198,870332,worst
3355,Belgium,Bolivia,2019,7349,3.522588376,0.000128458,870332,worst
3356,Latvia,Poland,2019,7307,0.000301458,0.011823213,870332,worst
3357,Estonia,Slovenian,2019,7278,0.000925706,0.006549166,870332,worst
3358,Austria,Argentina,2019,7277,0.031225323,0.000637143,870332,worst
3359,Belgium,Zimbabwe,2019,7277,0.216880691,0.000127199,870332,worst
3360,Arab Emirates,Finland,2019,7274,0.001060516,0.023103749,870332,worst
3361,Japan,Nioue Island,2019,7209,100,0.000360778,870332,worst
3362,Italy,Argentina,2019,7071,0.030341385,0.000202647,870332,worst
3363,Latvia,Kyrgyzstan,2019,7049,0.118781336,0.011405752,870332,worst
3364,uk,Boner,2019,7024,8.23649433,0.000205334,870332,worst
3365,Ireland,Zambia,2019,7017,0.362162882,0.094566401,870332,worst
3366,Denmark,Greece,2019,6959,0.003753368,0.002906626,870332,worst
3367,Poland,Tajikistan,2019,6955,0.210856678,0.000492418,870332,worst
3368,Netherlands,Guinea Beach Sau,2019,6940,0.790733605,0.000624169,870332,worst
3369,Romania,Serbia,2019,6931,0.002126903,0.005103823,870332,worst
3370,Croatia,Georgia,2019,6911,0.013111961,0.009561862,870332,worst
3371,Spain,Egypt,2019,6884,0.020858543,8.42146E-05,870332,worst
3372,Romania,Montenegro,2019,6850,0.010945679,0.005044177,870332,worst
3373,france,Mozambique,2019,6842,0.081847059,0.000104072,870332,worst
3374,Spain,Bolivia,2019,6829,3.273337328,8.35417E-05,870332,worst
3375,Swiss,Congo Democratic Republic,2019,6791,0.52793935,0.008987748,870332,worst
3376,Serbia,uk,2019,6754,6.77615E-05,0.008493016,870332,worst
3377,Oman,Lithuania,2019,6728,0.002086312,14.74888748,870332,worst
3378,Austria,Nigeria,2019,6717,0.001775577,0.000588112,870332,worst
3379,North Korea,Mali,2019,6676,0.230541818,0.958279804,870332,worst
3380,Denmark,Nigeria,2019,6668,0.001762625,0.002785081,870332,worst
3381,India,Madagascar,2019,6649,0.036675809,0.003281302,870332,worst
3382,france,Cambodia,2019,6644,0.03932355,0.00010106,870332,worst
3383,India,Serbia,2019,6620,0.002031467,0.00326699,870332,worst
3384,france,Sierra Lion,2019,6605,0.467589102,0.000100467,870332,worst
3385,Croatia,Philippine,2019,6593,0.000821626,0.009121886,870332,worst
3386,uk,Congo,2019,6563,0.183393589,0.000191857,870332,worst
3387,Sweden,Congo,2019,6555,0.18317004,0.000161859,870332,worst
3388,korea,Solomon,2019,6550,0.924872142,0.000233976,870332,worst
3389,Iceland,Germany,2019,6528,3.15198E-05,1.890973556,870332,worst
3390,Senegal,Congo,2019,6508,0.181856693,12.08834073,870332,worst
3391,Cyprus,uk,2019,6500,6.52132E-05,0.543762873,870332,worst
3392,Japan,Bahamas,2019,6457,1.89621755,0.000323144,870332,worst
3393,Arab Emirates,Hungary,2019,6452,0.000654511,0.020492905,870332,worst
3394,korea,Tonga,2019,6447,3.645111864,0.000230297,870332,worst
3395,Lithuania,Armenia,2019,6436,0.345201929,0.003818944,870332,worst
3396,catarrh,Moritania,2019,6409,0.03102091,8.318083298,870332,worst
3397,Other country,Belarus,2019,6400,0.005550687,0.021549126,870332,worst
3398,US Moa,Nigeria,2019,6381,0.001686759,35.26388505,870332,worst
3399,Lithuania,Macedonia,2019,6245,0.006110231,0.00370561,870332,worst
3400,Denmark,Bahrain,2019,6222,0.156888217,0.002598797,870332,worst
3401,Gabon,Poland,2019,6219,0.000256571,0.774041783,870332,worst
3402,Italy,Rwanda,2019,6213,0.236458984,0.000178057,870332,worst
3403,Estonia,Hungary,2019,6111,0.000619919,0.005499032,870332,worst
3404,Uruguay,korea,2019,6081,0.000282732,11.95282555,870332,worst
3405,Hungary,Mongolia,2019,6044,0.449099905,0.000365306,870332,worst
3406,Swiss,Burkina Faso,2019,6037,0.045554154,0.007989844,870332,worst
3407,Komoro,france,2019,6002,6.34208E-05,56.84250403,870332,worst
3408,Croatia,USA,2019,5990,0.001381382,0.008287592,870332,worst
3409,Russian Federation,Hong Kong,2019,5972,0.0118517,0.003548267,870332,worst
3410,Mexico,Bellless,2019,5955,0.746761838,0.000182766,870332,worst
3411,Madagascar,Italy,2019,5955,5.90144E-05,100,870332,worst
3412,Malawi,India,2019,5937,0.008194604,78.15955766,870332,worst
3413,Sweden,Jamaica,2019,5922,0.053198499,0.000146229,870332,worst
3414,Japan,Macronesia,2019,5916,11.94934254,0.000296069,870332,worst
